ORIGINURI,ID,UUIDHISTORY,SKILLTYPE,REUSELEVEL,PREFERREDLABEL,ALTLABELS,DESCRIPTION,DEFINITION,SCOPENOTE
http://data.europa.eu/esco/skill/09037bf7-d66d-46d2-9d32-f3ff4aa25135,key_19889,"7028cd3e-d877-4f47-9cfb-123b77c0da42
79b23c73-1111-4ae0-8570-0c07a0902994
0a3148ff-fa39-4cd5-aa16-04fea073499e",skill/competence,occupation-specific,tenir un registre de production,,Tenir à jour un registre de production artistique et produire le scénario final à des fins d’archivage.,,
http://data.europa.eu/esco/skill/0904fbfb-9afa-4439-a21b-c498ef2fa3f7,key_19890,"4893acfd-58b9-423d-958c-b1c968caa9e1
d29bfd04-72ef-4d5c-bf5a-35a32489147e
b240bd95-dd8a-4d41-9386-21f6ba7796a3",skill/competence,sector-specific,tester des effets pyrotechniques,,Tester les effets pyrotechniques avant un spectacle pour s’assurer de leur bon fonctionnement en toute sécurité.,,
http://data.europa.eu/esco/skill/090ae6b3-12ab-4c72-b98a-17b790cf416e,key_19891,"2c1d6e25-4030-4cfa-9842-d140fe86a628
f5fd6453-af7a-4a82-94c1-e739c43bf395
0147cf99-87d1-47c1-8cb6-3d9a36b9d80b",skill/competence,sector-specific,élaborer de nouveaux produits alimentaires,,"Mener des expériences, produire des échantillons de produits et effectuer des recherches dans le cadre du développement de nouveaux produits alimentaires (NPD).",,
http://data.europa.eu/esco/skill/090b7d62-bd5b-48c8-a339-d33e7992a9ca,key_19892,"ac56ccd0-da49-4bd4-9c01-17a7970a890f
078b4b4b-56dd-4a93-bb6a-6a4f7c39a9dc
98ac4f5e-1d73-4f8a-911c-1054a2f3f624",knowledge,occupation-specific,types de machines à rétreindre,,"Types de machines utilisées pour l’exécution des processus de rétreinte dans le cadre du forgeage des matériaux, tels que, entre autres, la machine de marquage automatique, la machine à rétreindre les abouts, la machine à broche rampante .",,
http://data.europa.eu/esco/skill/09121179-fd6e-4796-91e7-afd9f64315cc,key_19893,"722a76c4-a536-4d12-b4a8-d01eed049ace
111ac327-78c5-49d0-a9ab-a8ac44005241
12807ac7-7a52-43d8-adb5-e91b94cabd34",knowledge,occupation-specific,concession de service public,,"Procédures relatives à l’octroi de droits, terrains ou propriétés par un gouvernement à une société privée qui conclut un accord avec le gouvernement en vue d’exploiter certains services ou d’en faire usage, et ce qui constitue une concession ou peut être considéré comme telle.",,
http://data.europa.eu/esco/skill/09169f97-5c9a-413e-8aa3-5af953ba3a04,key_19894,"bee0db11-7a75-4ff3-ad04-b553e011e836
767e4548-14be-41af-b375-0c516542f455
64e5bd07-b3a9-479a-b54b-8bcea3ef4d34",knowledge,sector-specific,confection de boutonnières,,Méthodes de confection de boutonnières utilisant des machines spécialisées pour réaliser des boutonnières sur des pièces d’habillement.,,
http://data.europa.eu/esco/skill/09276365-d4a2-45d0-a5c6-3b25e306f6d9,key_19895,"241c978b-0776-43a9-8ad6-855c03c57d48
6220c8ed-e304-4dce-a6d2-eb05d68bce57
3c841fcf-859a-4a39-be86-af53d27c9a72",skill/competence,occupation-specific,préparer des études techniques sur les chemins de fer,,"Préparer des études et des conceptions des systèmes ferroviaires qui comprennent des analyses des matériaux, de la résistance structurale, des procédés de construction, des calculs, des schémas, des spécifications et des estimations des coûts. Examiner les études des réseaux et des installations ferroviaires préparées par l’entrepreneur afin d’assurer la conformité avec les gares, les routes, les systèmes de drainage et les autres structures ferroviaires.",,
http://data.europa.eu/esco/skill/092f44f6-8631-460c-a862-f79f5c15dc03,key_19896,"94c930b5-30bd-4e54-bd07-7f87d5e791db
2b412f7a-d728-42bf-a14e-bbc900901e6d
f15adec9-59c0-4624-a597-ea4018835eb4",skill/competence,sector-specific,déléguer des soins d’urgence,,"Déléguer efficacement les soins à d’autres membres du personnel du service d’urgence, en supervisant d’autres personnes travaillant dans le milieu clinique pour s’assurer que les besoins des patients sont satisfaits.",,
http://data.europa.eu/esco/skill/0939079f-e4dc-46c3-94fa-5155fc34c888,key_19897,"8170dfb4-af34-48b0-af2c-070be992ce3a
1672f2d5-dacb-4332-99e8-1dc83d45e6d4
7065fad0-67b1-4988-8cd7-409a02cb53ed",knowledge,occupation-specific,génie acoustique,ingénierie acoustique,"Discipline d’ingénierie qui exploite l’acoustique pour concevoir de nouvelles technologies destinées à réduire les nuisances sonores, à créer des applications d’ultrasons, d’améliorer l’acoustique des salles de concert, etc.",,
http://data.europa.eu/esco/skill/093b43df-7bbf-46ed-8ddc-fad2368f2498,key_19898,"a5bb8014-a453-4a7f-b1e9-e8323d86a6e3
03efd307-8585-467d-94ff-b6a0549efaef
3be2e8f4-815d-43f5-91be-d547f450d760",skill/competence,sector-specific,prescrire un traitement psychothérapeutique,,"Prescrire, diriger et administrer des traitements ou des médicaments psychothérapeutiques pour traiter des troubles mentaux, émotionnels ou comportementaux.",,
http://data.europa.eu/esco/skill/094479ed-3581-4953-813a-17e6a324981f,key_19899,"958f386b-757f-4cb9-9c0e-41909696ad63
4107ea53-3989-4c40-9edc-43d8fd2ab51f
f33e7839-388d-4bf8-bd30-4375c564a1e5",skill/competence,sector-specific,préparer un terrain de construction,,"Choisir les matériaux pour répondre aux spécifications, préparer le site conformément aux spécifications.",,
http://data.europa.eu/esco/skill/09473fea-69ea-40dc-9ff4-bbaaff10840e,key_19900,"1c7a5eb0-8c4a-4b81-af2e-0cb1b46e4c73
79e2bd16-1059-4599-bc26-97225eabfaf7
cef0aedf-c6d1-4020-a416-bd46c1842596",skill/competence,cross-sector,réaliser des audits techniques sur site,,"Recueillir des informations sur la structure, l’électricité et les sites connexes en procédant à des vérifications techniques sur place. Elles sont utilisées pour la conception de solutions d’ingénierie telles que les systèmes d’énergie solaire.",,
http://data.europa.eu/esco/skill/094bc577-0389-4cbb-9c28-c0888c5942e8,key_19901,"8b27f4f7-34c9-432e-ae07-de061f6aca87
dcf3ded3-3f37-4ab5-a37e-5f2b6fbeb5d9
3fa500d9-452a-49d8-a1c1-2ea34d069376",skill/competence,cross-sector,recruter et gérer les effectifs d’un studio,,"Cela englobe tous les aspects du recrutement et de la gestion des effectifs d’un studio, tels que la gestion du personnel créatif et le suivi de la charge de travail, afin de s’assurer que des niveaux d’effectifs appropriés sont maintenus.",,
http://data.europa.eu/esco/skill/094e594d-83cc-4480-bad8-fae0ec2ed8ab,key_19902,"42a01d79-b0b4-417c-8c60-d9349c77c863
5392d306-ca2a-4dde-858b-6e545486841a
ac9884e8-e6fd-44d3-b1c6-d02897a55928",skill/competence,cross-sector,assister les clients lors de leur départ,"aider au départ des clients
assister les clients au moment de leur départ
accompagner les clients lors de leur départ","Assister les clients lors de leur départ, recevoir des retours d’information concernant leur satisfaction et les inviter à revenir.",,
http://data.europa.eu/esco/skill/094ef6aa-844f-44ce-8456-fdc49276bf58,key_19903,"73963026-9d38-4695-9279-5abf0cb93713
efa14b23-4598-460f-b5b6-e64d9ef7ae8a
c0d68f61-c15f-4d84-952d-9889cef7c46a",knowledge,sector-specific,impression numérique,,"Technique permettant d’imprimer directement une image numérique sur divers matériaux, principalement à l’aide d’une imprimante à jet d’encre ou à laser.",,
http://data.europa.eu/esco/skill/09529105-30ab-4b92-b394-18a8607a57c8,key_19904,"3dd2d874-c559-4c81-8b9e-00d5480933de
0a8818b4-d9ac-4aa3-ba32-8a7117ecb0d9
5e10f8f5-79e0-4268-b69f-d74ada8aa5f0",knowledge,sector-specific,ostéologie,,"Étude scientifique des squelettes humains et animaux, de la structure des os et d’os spécifiques. L’ostéologie examine la structure osseuse dans son ensemble et des os spécifiques. La recherche peut se concentrer sur les maladies, la fonction ou la pathologie des os.",,
http://data.europa.eu/esco/skill/095656c3-7a65-4c17-8a05-14c660c62a06,key_19905,"66db5c99-c074-47df-9ba4-bbc9b165a99c
ec1bb7a9-edd3-4bef-848d-7797b0647c9d
c5098cbc-2ea2-4493-94f4-bc214e692a05",skill/competence,sector-specific,participer à des relevés géophysiques,,"Contribuer à la réalisation d’une gamme de levés géophysiques spécifiques, à l’aide de diverses méthodes, telles que les méthodes sismiques, magnétiques et électromagnétiques.",,
http://data.europa.eu/esco/skill/0957a353-b163-4887-96f6-ce79abc5b4e1,key_19906,"67efcba8-b623-4148-ad24-b358d4455d72
7daf61fa-9112-4f0f-ba13-4ee12f744ade
a30e4033-3ecb-4e1b-962e-d6ac877adfbd",skill/competence,cross-sector,donner un avis juridique sur des investissements,,"Donner des conseils aux organisations sur les procédures juridiques, la rédaction des contrats, les opérations d’efficacité fiscale liées aux investissements des entreprises et leurs répercussions juridiques.
    ",,
http://data.europa.eu/esco/skill/0959a14b-9743-4d71-93ba-a1fefa56e5ae,key_19907,"bb480f61-fbcf-4032-8811-94b08cfb3832
00ca946d-d81e-4ffd-81c2-6cf2e96ad189
362dd053-3a76-488b-b54d-90148a7f98a6",skill/competence,cross-sector,créer des documents commerciaux d’import-export,,"Organiser l’établissement des documents officiels tels que les lettres de crédit, les ordres d’expédition et les certificats d’origine.",,
http://data.europa.eu/esco/skill/095b0a0f-9b66-4e42-965e-d1c538a2986f,key_19908,"1967f328-aa35-4afd-9c95-96fe147b3553
e889c672-10ea-46aa-a46f-e037d9f1b7e4
0a1051a9-af97-47cf-b483-4c30bc5094c1",skill/competence,occupation-specific,définir des ICP pour la production,"définir des KPI pour la production
définir des indicateurs clés de performance pour la production",Définir et réaliser des ICP en accord avec la stratégie de l’entreprise et s’assurer que les exigences des clients sont satisfaites.,,
http://data.europa.eu/esco/skill/095cf302-1542-49fa-92f9-b7f212edf1a1,key_19909,"677f8c49-23e0-4761-8c96-4c6e155949c1
620a9199-779e-4ccc-8b38-a87cab88c083
4afc0f68-3236-48c4-b763-b8c137a42857",knowledge,sector-specific,néphrologie,"maladies rénales
maladies des reins",La néphrologie est une spécialité médicale mentionnée dans la directive 2005/36/CE.,,
http://data.europa.eu/esco/skill/095fdace-1cc3-4e80-b37b-268fe297904a,key_19910,"996285c1-fb04-4dc2-9ee1-99b98870bc4d
fa0098f8-23e4-433f-b8d6-8b4115e3bb5f
0a8d0db9-23b4-4236-a474-0b5c4b4e7045",skill/competence,cross-sector,préparer des activités d’audit,,Préparer un plan d’audit comprenant à la fois des audits préalables et des audits de certification. Communiquer avec les différents processus afin de mettre en œuvre les actions d’amélioration menant à la certification.,,
http://data.europa.eu/esco/skill/09637f9c-ad8c-42ff-94d8-6a5a81d1dfd1,key_19911,"7b8c8212-dc37-4a38-810d-5ada1afbb9bc
405867a7-1125-4901-a354-73aac50d4876
39dd4e12-cd56-47f8-bf4d-d61f5222ab66",knowledge,occupation-specific,types de ponceuses,,"Types de ponceuses électriques (telles que des ponceuses à main et des ponceuses à poignée pistolet), leurs caractéristiques et leur application.",,
http://data.europa.eu/esco/skill/09638218-695c-44c7-bac3-26b45a2ae418,key_19912,"e36a7661-443f-494b-99f3-6302cf2a33dd
02d40b7e-6fc7-4e8a-ba9a-daae86e437f2
5d322528-0d22-40af-99eb-c9fd7727010e",skill/competence,sector-specific,réaliser des tests épicutanés,,"Appliquer des tests épicutanés afin de déterminer les causes allergiques de dermatite ou d’eczéma, ou d’autres affections cutanées.",,
http://data.europa.eu/esco/skill/09699c24-8f0f-4789-b88f-fd86b19f1875,key_19913,"11ee8209-d049-436a-bb18-605e458ecc3f
b28a3e37-1215-484e-ba9b-e66add83cb03
f304e044-e004-4871-b528-ed4d9b54aef4",skill/competence,sector-specific,offrir des services de conduite haut de gamme,,"Conduire des véhicules tels que des limousines ou des taxis pour des services haut de gamme. Transporter des personnes et des marchandises en assurant une qualité de service, une sécurité et une efficacité optimales.",,
http://data.europa.eu/esco/skill/096d7dd5-3f16-4741-b965-1be1f899ffa2,key_19914,"2ae7da7d-f40c-4aff-afc8-322854d93798
ee55a6d9-fb33-4f69-a80e-cdd26d20b585
dfba1c74-cab2-42c2-9252-4e58fe19e026",skill/competence,occupation-specific,monter des tentes,,Construire efficacement et en toute sécurité de petites et de grandes structures de tentes temporaires pour des événements en direct ou à d’autres fins.,,
http://data.europa.eu/esco/skill/09708bab-8485-40db-a004-9d286815f781,key_19915,"b0b39c4f-fbd0-43b5-8a6c-1ac963a8e4e0
31cc5c49-bacc-478e-8397-671bfd889961
f13a4ee1-1aea-4886-8650-2a0a6dd0f633",knowledge,cross-sector,types de cires,,"Les cires sont des composés organiques composés de chaînes alkyle et peuvent avoir des origines différentes. Il existe des cires animales, telle que la cire d’abeille, ou végétales, telles que la cire de soja ou la cire de palme, ainsi que des cires dérivées du pétrole.",,
http://data.europa.eu/esco/skill/097098fc-6d89-44e9-9305-98ac5c0a78ac,key_19916,"8da5b5be-0252-410a-b89e-450657168b15
7fc965e4-0256-4769-9ff8-a18aa9f1c5d7
0dcca08d-2ff3-4748-bb1f-7316fb29b74f",skill/competence,cross-sector,sensibiliser à la prévention des maladies,,"Fournir des conseils fondés sur des données probantes sur la manière d’éviter les problèmes de santé, éduquer et conseiller les individus et leurs soignants sur la manière de prévenir les problèmes de santé et/ou être en mesure de donner des conseils afin d’améliorer leur environnement et leurs conditions de santé. Apporter des conseils concernant l’identification des risques de maladie et aider à accroître la résilience des patients en ciblant des stratégies de prévention et d’intervention précoce.",,
http://data.europa.eu/esco/skill/097c6a36-f031-4d3e-b5c1-62d6ffcb430b,key_19917,"fe39cdd8-adba-48c0-818e-79d7e374a8d5
88afee74-931a-4090-8c8e-a6710c3d0b5f
9d2b62ab-fab1-42e2-a680-66f968ed5e37",skill/competence,sector-specific,respecter les principes de protection des données,,Veiller à ce que l’accès aux données personnelles ou institutionnelles soit conforme au cadre juridique et déontologique régissant cet accès.,,
http://data.europa.eu/esco/skill/097d567e-d628-41f9-b551-b9fa877fb214,key_19918,"3073c7a1-1a5f-418e-a787-edef8a73e802
08ff408b-679e-41f0-bee7-6710169866fc
bcd5c0e8-cfdc-4b88-97b7-4eb0f1c966a6",skill/competence,occupation-specific,monter des photos,,Encadrer et accrocher des photos et des affiches.,,
http://data.europa.eu/esco/skill/098498a8-d57f-4ddd-b5bf-16e46475e768,key_19919,"5dc343b1-72b5-4b07-ba31-094e797bbc38
5196dc58-8082-4dc4-a255-8c1eb3d6fae0
1c3b72c7-026d-4768-9114-260999c87585",skill/competence,sector-specific,négocier avec les principaux intervenants du secteur de la vente au détail d’automobiles,,"Négocier des objectifs contractuels ou de prestation avec les principales parties prenantes, telles que les constructeurs de véhicules.",,
http://data.europa.eu/esco/skill/09853c3b-6784-456f-abe9-c9f44bf872bc,key_19920,"c3a2268e-7128-41d7-8bb5-9f3720d70dff
c33c7fd8-528f-4a65-9a35-2faa9ae6cbe1
695fe57b-a202-4070-ad7e-2d89a5eeed92",skill/competence,sector-specific,trier des accessoires,,Trier des accessoires afin de déterminer les différences entre eux. Évaluer les accessoires en fonction de leurs caractéristiques et de leur application dans la fabrication de vêtements.,,
http://data.europa.eu/esco/skill/098a4bcc-05b1-41c2-a503-109a4f4ef035,key_19921,"828a3e1c-a24a-4fee-a00f-38a2e5fe8ccf
1787074c-b2bf-424d-8a21-036eb4d307f9
77247103-98e8-4fac-adc8-60e58b14e093",skill/competence,occupation-specific,utiliser des machines à décortiquer les amandes,,Verser les amandes dans la machine à décortiquer. Laisser les amandes s’écouler dans une machine qui agite des tamis ou des cylindres pour enlever les coques d’amandes.,,
http://data.europa.eu/esco/skill/098b2a54-8394-43d6-b5bd-91f6934fc582,key_19922,"e832a1f8-7866-4cb1-ad49-a2944d232146
46e36484-281e-4cf3-bb89-29e65f2e5e16
bc0bb741-67a3-4410-b8fe-edc2473b4ecb",skill/competence,sector-specific,surveiller des visites guidées,,Surveiller les activités touristiques des visiteurs pour s’assurer qu’elles sont conformes à la législation et aux pratiques de sécurité.,,
http://data.europa.eu/esco/skill/0990d0a7-63f7-4550-bd8e-8c20c17353f2,key_19923,"ca428e2b-8a2d-4bd8-9b47-7dc595df4e36
51aee1fb-0953-4dcd-89fd-efa82a1b2cbf
081f970c-79bf-46e0-8e75-615eec81bdc4",skill/competence,sector-specific,utiliser du matériel de production de vin,,"Entretenir les machines, les appareils et les équipements spéciaux destinés à la production et à la fabrication du vin. Effectuer l’entretien des machines et mettre en œuvre des actions préventives afin d’en assurer le bon fonctionnement.",,
