conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3e23db60-0c3d-498a-a6ac-ffbed0ecb033,normes d’accessibilité TIC,released,knowledge,sector-specific,WCAG | normes d’accessibilité TIC | normes d’accessibilité et directives | guide d’accès au contenu web | normes d’accessibilité des TIC | Web Content Accessibility Guidelines,"Les recommandations visant à rendre les contenus et les applications dans le domaine des TIC plus accessibles à un plus grand nombre de personnes, principalement handicapées, telles que celles atteintes de cécité et de perte de vision, de perte d’audition et de limitations cognitives. Cela comprend des normes telles que les directives d’accessibilité au contenu Web (WCAG).",http://data.europa.eu/esco/isced-f/0611,utilisation d’un ordinateur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775,effectuer une réduction des dimensions,released,skill/competence,cross-sector,,"Réduire le nombre de variables ou de caractéristiques d’un ensemble de données dans des algorithmes d’apprentissage automatique au moyen de méthodes telles que l’analyse en composantes principales, la factorisation de la matrice, les méthodes d’autoencodage, etc.
	",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programmer des systèmes informatiques
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3e7516dc-0f7c-4686-8b2f-fade4e5d21be,création de texture 3D,released,knowledge,sector-specific,,Le processus d’application d’un type de surface à une image 3D.,http://data.europa.eu/esco/isced-f/0211,techniques audiovisuelles et production multimédia
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3e75d405-c3d1-4a66-9963-05a9397d68fb,méthodes d’essai de circuits imprimés,released,knowledge,cross-sector,,"Les méthodes d’essai des circuits imprimés sont des processus au cours desquels des composants ou des systèmes de circuits imprimés sont testés, tels que le test en circuit (ICT), le test selon la norme JTAG et l’inspection optique automatisée (AOI).",http://data.europa.eu/esco/isced-f/0612,conception et administration de bases de données et de réseau
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3ec2e4d6-7000-4905-bf1a-c5b1679416de,entrepôt de données,released,knowledge,occupation-specific,data warehouse,"Le système de stockage de données qui analyse et rend compte des données, tel qu’un magasin de données.",http://data.europa.eu/esco/isced-f/0612,conception et administration de bases de données et de réseau
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3f4dab51-572b-4e2c-85ef-3b4c3f7094e1,XQuery,released,knowledge,sector-specific,,Le langage informatique XQuery est un langage d’interrogation pour la récupération d’informations provenant d’une base de données et de documents contenant les informations nécessaires. Il est développé par le consortium international de normalisation World Wide Web Consortium.,http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/9cf681c7-89ec-470c-b651-7fe03786f586,développement et analyse de logiciels et d’applications | langages de requête
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3fb8b724-1d52-4d11-b8b8-1776f558d1f0,concevoir l’arrangement du matériel TIC,released,skill/competence,occupation-specific,,Décrire et planifier la disposition des câbles et du matériel connexe dans l’ensemble du bâtiment.,http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,élaborer des politiques et procédures opérationnelles
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/3ff589b7-68df-4ea5-ae41-b395bdb2378f,normes de sécurité des TIC,released,knowledge,sector-specific,normes en matière de sécurité des TIC | normes relatives à la sécurité des TIC | normes de sécurité informatique | normes ISO | règles de sécurité informatique | standards de sécurité des TIC,"Les normes relatives à la sécurité des TIC, telles que l’ISO et les techniques requises pour garantir la conformité d’une organisation avec ces normes.",http://data.europa.eu/esco/isced-f/0612,conception et administration de bases de données et de réseau
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/40001d93-8937-4859-89d5-2dca53290ff4,participer à des échanges au moyen de technologies numériques,released,skill/competence,cross-sector,,"Partager des données, des informations et du contenu numérique avec d’autres au moyen des technologies numériques appropriées. Agir en tant qu’intermédiaire, connaître les pratiques de référencement et d’attribution.",http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec | http://data.europa.eu/esco/skill/574257ea-7b64-4100-b7b6-e27c233fe143,utiliser des outils numériques de collaboration et de productivité | communication et collaboration numériques
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/401eb8d8-6daa-4f8b-90ad-60afc71eb4f8,Perl,released,knowledge,sector-specific,PERL | Perl Camel | Ponie | Perl golf,"Les techniques et les principes du développement de logiciels, tels que l’analyse, les algorithmes, le codage, les tests et la compilation des modèles de programmation en Perl.",http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,développement et analyse de logiciels et d’applications | programmation informatique
